episode,environment_steps,epsilon,reward,loss,charging_target_reached,charge_phase_constraints_satisfied,failure_reason,initial_soc,elapsed_wall_s
217,8431,0.42131562499999997,-106.54666024237657,181.87295532226562,True,False,,"[0.1, 0.2, 0.3]",3588.6313398
218,8470,0.420959375,-159.14867292613587,3232.272705078125,True,False,,"[0.3, 0.5, 0.7]",3606.1982040000003
219,8497,0.42059375,-137.04968357462073,,True,False,,"[0.6558310029959568, 0.5991718985889892, 0.1570288197256987]",3620.4361738999996
220,8529,0.420340625,-65.79596471577302,250.72756958007812,True,False,,"[0.32946059724721666, 0.23000127481802962, 0.36749760250066055]",3636.580651100001
221,8565,0.420040625,-149.11607171302208,3059.206298828125,True,False,,"[0.1, 0.2, 0.3]",3654.4042623000005
222,8600,0.419703125,-91.1190534712397,2927.263916015625,True,False,,"[0.3, 0.5, 0.7]",3671.7522559999998
223,8628,0.419375,-57.000485815746025,,True,False,,"[0.4862267763798911, 0.3575595913340468, 0.2193091898788161]",3686.4463957999997
224,8658,0.4191125,-76.29170113165874,5889.8427734375,True,False,,"[0.42194735638085634, 0.5727620656791479, 0.7249475458858514]",3702.1686740000005
225,8697,0.41883125,-122.596367741823,,True,False,,"[0.1, 0.2, 0.3]",3720.1588902000003
226,8722,0.418465625,-111.16161478959967,230.86688232421875,True,False,,"[0.3, 0.5, 0.7]",3734.6385136999997
227,8752,0.41823125,-107.82450354623178,6027.57666015625,True,False,,"[0.15360252487162557, 0.4090823318122683, 0.32926286447935443]",3750.6837803
228,8782,0.41795,-113.56304144871544,,True,False,,"[0.4410631423768806, 0.2309225844209173, 0.6658883230004198]",3766.0282934000006
229,8827,0.41766875,-129.16165422042812,2972.713134765625,True,False,,"[0.1, 0.2, 0.3]",3785.350962800001
230,8862,0.417246875,-127.11226508099,174.38414001464844,True,False,,"[0.3, 0.5, 0.7]",3800.3433561
231,8887,0.41691875,-51.82925026881968,,True,False,,"[0.5015022802585591, 0.6401677741502716, 0.5431185862446638]",3814.2083034999996
232,8921,0.416684375,-129.9782116972554,8579.7822265625,True,False,,"[0.12985982467128057, 0.38203217562793457, 0.40088263269519286]",3831.1276546999998
233,8951,0.416365625,-117.38156215794334,184.63870239257812,True,False,,"[0.1, 0.2, 0.3]",3848.0756237999994
234,8977,0.416084375,-2166.489049697859,,False,False,event: Maximum voltage [V],"[0.3, 0.5, 0.7]",3863.016642300001
235,9006,0.415840625,-78.71108227848835,3209.464111328125,True,False,,"[0.1542356600736138, 0.40027687862531725, 0.1897552376765177]",3878.7324100999995
236,9037,0.41556875,-131.42146836978716,,True,False,,"[0.619964947406405, 0.6629452585350999, 0.2345856195730682]",3894.3317819000004
237,9069,0.415278125,-108.53317232348837,6124.005859375,True,False,,"[0.1, 0.2, 0.3]",3911.430079400001
238,9088,0.414978125,-2111.0033099582747,,False,False,event: Maximum voltage [V],"[0.3, 0.5, 0.7]",3923.4053177000005
239,9120,0.4148,-104.01068219820334,209.08372497558594,True,False,,"[0.4953841156254798, 0.5225612309550842, 0.2388292671363311]",3939.4301030000006
240,9152,0.4145,-133.88844577008078,3239.53564453125,True,False,,"[0.17234441819906635, 0.11243137539961831, 0.47048726638266225]",3955.4307809
241,9185,0.4142,-123.73891115271745,,True,False,,"[0.1, 0.2, 0.3]",3972.849615700001
242,9211,0.413890625,-91.56436307243203,216.7220916748047,True,False,,"[0.3, 0.5, 0.7]",3986.206427000001
243,9242,0.41364687499999997,-95.96914260879399,,True,False,,"[0.5695885028450582, 0.6968172739606162, 0.4727555934539903]",4000.1163080999995
244,9277,0.41335625,-62.99617967107665,3210.43798828125,True,False,,"[0.2590753161525906, 0.28756805247418854, 0.16576001714564562]",4018.33755
245,9312,0.41302812499999997,-142.6984230569803,6390.25732421875,True,False,,"[0.1, 0.2, 0.3]",4035.7680132000005
246,9337,0.4127,-115.23628695565753,,True,False,,"[0.3, 0.5, 0.7]",4048.8757516000005
247,9364,0.412465625,-209.0635854679762,5805.66552734375,True,False,,"[0.742556345950888, 0.14580828940074683, 0.7492266147705543]",4063.131078300001
248,9395,0.4122125,-141.9916966019179,,True,False,,"[0.6786651498294285, 0.2244786979819129, 0.3945440184316378]",4078.0784014
249,9431,0.411921875,-144.47115550037526,3145.5205078125,True,False,,"[0.1, 0.2, 0.3]",4097.311872599999
250,9456,0.411584375,-101.12732697488472,3193.43408203125,True,False,,"[0.3, 0.5, 0.7]",4111.3120999
251,9485,0.41135,-48.898123665494005,,True,False,,"[0.3839249127964216, 0.34934355261322925, 0.3719404465027625]",4126.9418731999995
252,9529,0.411078125,-236.2438098663903,3033.341064453125,True,False,,"[0.5261940541414741, 0.3240578444606819, 0.11059005852536505]",4147.105467900001
253,9556,0.410665625,-64.42685470170959,139.74227905273438,True,False,,"[0.1, 0.2, 0.3]",4162.408032400001
254,9580,0.4104125,-108.10743072671882,,True,False,,"[0.3, 0.5, 0.7]",4176.387090800001
255,9608,0.4101875,-171.73240157488155,3192.205810546875,True,False,,"[0.7185354799407332, 0.16888597207076017, 0.4476040600005987]",4191.9959991
256,9628,0.409925,-82.90357030140471,,True,False,,"[0.3658396249507503, 0.6274450264986143, 0.7187506003155453]",4203.8073941
257,9652,0.4097375,-2085.029916049847,6303.9140625,False,False,event: Maximum voltage [V],"[0.1, 0.2, 0.3]",4218.1229330999995
258,9679,0.4095125,-107.97760135194785,,True,False,,"[0.3, 0.5, 0.7]",4232.3638335
259,9714,0.409259375,-113.14960418945105,6465.6826171875,True,False,,"[0.22835469844763975, 0.37026385952741736, 0.10265228637161877]",4249.696800400001
260,9742,0.40893124999999997,-131.5044517529747,,True,False,,"[0.6132245243262541, 0.2048919882926203, 0.17411631782335546]",4265.207864800001
261,9777,0.40866875,-131.7023429150097,12124.1572265625,True,False,,"[0.1, 0.2, 0.3]",4284.1034889
262,9802,0.408340625,-127.37835970726067,6453.70166015625,True,False,,"[0.3, 0.5, 0.7]",4297.6502275
263,9832,0.40810625,-51.820056289630195,,True,False,,"[0.232102198297258, 0.16254820028379655, 0.22751270642938282]",4314.0052693
264,9865,0.407825,-135.50916579609586,6138.88525390625,True,False,,"[0.1066297506677779, 0.42247547046641154, 0.10634655260657247]",4330.4337428
265,9893,0.407515625,-103.86488564251984,,True,False,,"[0.1, 0.2, 0.3]",4344.799619200001
266,9919,0.407253125,-105.57837269556877,6353.35546875,True,False,,"[0.3, 0.5, 0.7]",4359.2600012
267,9945,0.407009375,-136.74329469988027,,True,False,,"[0.41516197617451334, 0.24399413517245774, 0.6819322717866807]",4372.717785500001
268,9989,0.406765625,-233.53860143895974,9705.7001953125,True,False,,"[0.134500620818891, 0.7410334250765973, 0.5848663797508517]",4391.069721600001
269,10013,0.406353125,-2091.1808743876577,174.26303100585938,False,False,event: Maximum voltage [V],"[0.1, 0.2, 0.3]",4405.365804700001
270,10032,0.406128125,-2102.655837885585,,False,False,event: Maximum voltage [V],"[0.3, 0.5, 0.7]",4546.352616100001
271,10063,0.40595000000000003,-41.47363729392029,6811.6923828125,True,False,,"[0.3589836269521307, 0.20837917311280346, 0.2705994738726697]",4561.703171900001
272,10087,0.405659375,-83.93945545171584,,True,False,,"[0.6031302593825099, 0.40341044290570993, 0.6879479264956898]",4574.189519400001
273,10120,0.405434375,-128.45769539910128,24397.474609375,True,False,,"[0.1, 0.2, 0.3]",4590.4336416999995
274,10150,0.405125,-99.1716781438972,13208.4267578125,True,False,,"[0.3, 0.5, 0.7]",4604.5299027
275,10168,0.40484375,-2121.865680085718,,False,False,event: Maximum voltage [V],"[0.23466774293115, 0.5537082799683054, 0.6476909823585645]",4616.427656899999
276,10198,0.404675,-159.36340808214365,,True,False,,"[0.18011797090360268, 0.6717967900474776, 0.1442696069140681]",4630.568484400001
277,10227,0.40439375,-130.23998787505366,169.75686645507812,True,False,,"[0.1, 0.2, 0.3]",4645.5796061
278,10253,0.404121875,-2139.749874936126,5892.431640625,False,False,event: Maximum voltage [V],"[0.3, 0.5, 0.7]",4659.2755719
279,10293,0.403878125,-198.40499776804748,,True,False,,"[0.7371338887036228, 0.5967043531502149, 0.1378252598275223]",4675.429055799999
280,10316,0.40350312499999996,-54.14108651268307,12781.787109375,True,False,,"[0.33806716372081097, 0.5775036631291026, 0.3424970551865071]",4687.1191285
281,10346,0.4032875,-80.65606918879752,,True,False,,"[0.1, 0.2, 0.3]",4702.2165556
282,10366,0.40300625,-2126.9194384017865,12413.57421875,False,False,event: Maximum voltage [V],"[0.3, 0.5, 0.7]",4713.824042100001
283,10394,0.40281875,-74.72900113246236,,True,False,,"[0.7321722471274461, 0.6132353968660273, 0.48141194310173685]",4727.169332699999
284,10420,0.40255625,-116.40038836622875,3189.043701171875,True,False,,"[0.2860018536021548, 0.6648888880809456, 0.6551426332203384]",4740.5460774
285,10450,0.4023125,-135.69679445147585,10165.0400390625,True,False,,"[0.1, 0.2, 0.3]",4754.564886100001
286,10476,0.40203125,-109.77387800732016,,True,False,,"[0.3, 0.5, 0.7]",4767.7003927999995
287,10503,0.40178749999999996,-105.9980745202693,231.72225952148438,True,False,,"[0.628580932314834, 0.4800190062893286, 0.2551309099222524]",4781.3342448
288,10530,0.401534375,-108.21369764618109,,True,False,,"[0.2628720137732563, 0.6108987280347361, 0.5306757009520979]",4795.0524057
289,10566,0.40128125000000003,-157.21056451885454,9297.7109375,True,False,,"[0.1, 0.2, 0.3]",4813.128033500001
290,10593,0.40094375,-129.0880300660616,,True,False,,"[0.3, 0.5, 0.7]",4825.899124400001
291,10625,0.40069062499999997,-130.2556687951577,186.78611755371094,True,False,,"[0.28486590087295416, 0.42541573727628657, 0.7269724277538382]",4840.4496500000005
292,10651,0.400390625,-44.344618204654815,7111.5361328125,True,False,,"[0.48870831166903916, 0.3985473403548069, 0.4357023223893002]",4853.963178800001
293,10682,0.400146875,-98.008669292458,,True,False,,"[0.1, 0.2, 0.3]",4869.396908299999
294,10708,0.39985625,-116.6374609506655,5793.09228515625,True,False,,"[0.3, 0.5, 0.7]",4883.7253325
295,10741,0.3996125,-157.70279103858203,,True,False,,"[0.43136661922852115, 0.3245766455046152, 0.10270678876052904]",4901.201895100001
296,10769,0.399303125,-65.69734005113693,9921.880859375,True,False,,"[0.5277589541480184, 0.31289291839443134, 0.4200302859406161]",4915.3626208999995
297,10801,0.399040625,-113.57851367768266,9711.94140625,True,False,,"[0.1, 0.2, 0.3]",4929.238210200001
298,10828,0.398740625,-142.7731863108031,,True,False,,"[0.3, 0.5, 0.7]",4941.3591473
299,10851,0.3984875,-47.78812465691542,13228.1455078125,True,False,,"[0.546730839104567, 0.7365198750626677, 0.572280312254252]",4951.811981000001
300,10884,0.398271875,-107.24852105122689,,True,False,,"[0.2918699878704875, 0.2716945026597161, 0.48837785079337614]",4965.7441036
301,10919,0.3979625,-119.92076260900755,6642.666015625,True,False,,"[0.1, 0.2, 0.3]",4981.349658900001
302,10953,0.397634375,-153.48105737626105,12635.94140625,True,False,,"[0.3, 0.5, 0.7]",4995.2358315
303,10973,0.397315625,-2111.9716457319464,,False,False,event: Maximum voltage [V],"[0.47288619564786527, 0.2798590164791799, 0.6599935265361706]",5006.550038200001
304,10999,0.397128125,-117.70706320453012,,True,False,,"[0.6449220524478598, 0.44446968797320385, 0.7486396683165304]",5018.674601500001
305,11031,0.396884375,-83.8514305190069,3115.292724609375,True,False,,"[0.1, 0.2, 0.3]",5033.1066257
306,11056,0.396584375,-117.68680393682442,9270.9765625,True,False,,"[0.3, 0.5, 0.7]",5045.059380000001
307,11085,0.39635,-156.1340973192593,,True,False,,"[0.7244773163916918, 0.1832089212395338, 0.481565519942458]",5057.9846223
308,11119,0.396078125,-156.03446407498174,3301.28564453125,True,False,,"[0.49416129949327703, 0.345328566521964, 0.739849338542256]",5072.8700159
309,11151,0.395759375,-85.05495980806991,5959.95068359375,True,False,,"[0.1, 0.2, 0.3]",5085.828464
310,11174,0.395459375,-108.59258403766893,,True,False,,"[0.3, 0.5, 0.7]",5095.116427700001
311,11200,0.39524375,-113.50174921750184,12850.0380859375,True,False,,"[0.6948542086546043, 0.5410930659007723, 0.32530142232504816]",5106.551824300001
312,11225,0.395,-74.63770014346635,,True,False,,"[0.24369064561899992, 0.48370279164981866, 0.19070295160777712]",5116.1598318
313,11255,0.394765625,-91.5310512792936,6329.6201171875,True,False,,"[0.1, 0.2, 0.3]",5127.514443800001
314,11282,0.394484375,-148.15908109962945,,True,False,,"[0.3, 0.5, 0.7]",5137.650426100001
315,11298,0.39423125,-2154.5167379567015,,False,False,event: Maximum voltage [V],"[0.41004721615197803, 0.11479573591459274, 0.6852022036059735]",5145.2735705
316,11325,0.39408125,-2106.430502543176,9166.0166015625,False,False,event: Maximum voltage [V],"[0.47352435353166433, 0.20716597846137058, 0.37240540659482657]",5157.088805400001
317,11356,0.393828125,-79.97349800369247,6423.875,True,False,,"[0.1, 0.2, 0.3]",5169.2002883000005
318,11381,0.3935375,-113.7958682598418,,True,False,,"[0.3, 0.5, 0.7]",5178.7586651
319,11408,0.393303125,-154.61935728061448,8936.330078125,True,False,,"[0.24474863777550473, 0.672545825798622, 0.6415254596204737]",5189.6731198
320,11440,0.39305,-190.13635987742228,,True,False,,"[0.21663083578379771, 0.30510573357474824, 0.7499851824542638]",5200.7855213
321,11477,0.39275,-120.11704604771577,5906.92041015625,True,False,,"[0.1, 0.2, 0.3]",5214.1023697
322,11502,0.39240312499999996,-151.04022020216573,3243.96728515625,True,False,,"[0.3, 0.5, 0.7]",5224.0066953000005
323,11531,0.39216875,-150.47611040808567,,True,False,,"[0.5070799961003083, 0.1774673811370039, 0.5229458675430141]",5236.3472674
324,11559,0.39189687500000003,-135.97226611594888,9129.0390625,True,False,,"[0.26806096140844426, 0.29167545129443795, 0.5821574186925067]",5247.3096467
325,11591,0.391634375,-131.48918903893087,,True,False,,"[0.1, 0.2, 0.3]",5258.761292000001
326,11619,0.391334375,-139.04730321790646,13081.123046875,True,False,,"[0.3, 0.5, 0.7]",5269.2344789
327,11644,0.39107187499999996,-97.19612374537395,,True,False,,"[0.38002479153977875, 0.6609981033563329, 0.4245969641501238]",5279.1415247
328,11672,0.3908375,-184.5032622057599,12285.208984375,True,False,,"[0.2666779361520731, 0.7406680492449549, 0.22698947195102012]",5289.648400600001
329,11703,0.390575,-93.00857500791533,6475.779296875,True,False,,"[0.1, 0.2, 0.3]",5301.869711400001
330,11731,0.390284375,-147.21965653909777,,True,False,,"[0.3, 0.5, 0.7]",5313.294183800001
331,11754,0.39002187499999996,-2136.0290175149953,26477.05078125,False,False,event: Maximum voltage [V],"[0.5118693148468513, 0.5887399949961855, 0.11730754709232816]",5324.2646048999995
332,11781,0.38980625,-156.52827928191348,,True,False,,"[0.1791725001136644, 0.6377880046427028, 0.13839025030495078]",5335.3337481
333,11812,0.389553125,-2124.0579435412933,9287.5498046875,False,False,event: Maximum voltage [V],"[0.1, 0.2, 0.3]",5348.128744900001
334,11841,0.3892625,-146.57624211954084,,True,False,,"[0.3, 0.5, 0.7]",5359.5785309
335,11865,0.388990625,-2106.5633626764097,3370.26953125,False,False,event: Maximum voltage [V],"[0.16112413028847583, 0.5757816524174814, 0.3661125295879134]",5370.1107049
336,11890,0.388765625,-59.359622358256566,,True,False,,"[0.4926470428102103, 0.5259841246216818, 0.30090558987387334]",5380.266295400001
337,11923,0.38853125,-133.3478453947829,9209.216796875,True,False,,"[0.1, 0.2, 0.3]",5393.228807900001
338,11953,0.388221875,-151.01814179428604,8813.0244140625,True,False,,"[0.3, 0.5, 0.7]",5403.6194061999995
339,11979,0.387940625,-63.64578422940576,,True,False,,"[0.6015701347024679, 0.5535482516746512, 0.3813055426965214]",5413.9719069
340,12009,0.387696875,-163.1157075204166,3475.176025390625,True,False,,"[0.6368147801065093, 0.24126154342048756, 0.7242263571643378]",5425.0493002
341,12041,0.387415625,-98.2784316124342,,True,False,,"[0.1, 0.2, 0.3]",5436.649681299999
342,12062,0.387115625,-2130.7407640031897,6774.28515625,False,False,event: Maximum voltage [V],"[0.3, 0.5, 0.7]",5445.856531699999
343,12087,0.38691875,-49.2060247991201,,True,False,,"[0.4929668939713153, 0.407230373330284, 0.31710223862246734]",5457.205117400001
344,12113,0.38668437499999997,-2129.5887639673097,9750.353515625,False,False,event: Maximum voltage [V],"[0.23198632374949385, 0.4853189591379301, 0.4508508589921567]",5472.196604500001
345,12143,0.386440625,-111.87906948454544,,True,False,,"[0.1, 0.2, 0.3]",5488.7975544
346,12175,0.386159375,-158.20098760678897,8886.314453125,True,False,,"[0.3, 0.5, 0.7]",5505.2723489
347,12200,0.385859375,-55.65281098129745,12495.291015625,True,False,,"[0.6210911739438187, 0.5204300401631858, 0.488679524501774]",5519.835517699999
348,12225,0.385625,-95.78237325107325,,True,False,,"[0.31298092098840485, 0.5330253052037041, 0.6109427204126171]",5533.7545515
349,12262,0.385390625,-143.37725558692586,16001.736328125,True,False,,"[0.1, 0.2, 0.3]",5549.8459786
350,12292,0.38504375,-137.95960034357512,,True,False,,"[0.3, 0.5, 0.7]",5565.607948299999
351,12315,0.3847625,-49.367040263496605,8959.0234375,True,False,,"[0.7397638148652477, 0.6495111770680095, 0.6001359627014309]",5578.5888036
352,12349,0.38454687499999995,-95.91871417808497,,True,False,,"[0.4296102896827073, 0.5994946057444429, 0.22735505341138412]",5594.451728600001
353,12378,0.384228125,-2138.535230318984,12102.373046875,False,False,event: Maximum voltage [V],"[0.1, 0.2, 0.3]",5611.3835256
354,12405,0.38395625,-135.71643550881697,9620.7158203125,True,False,,"[0.3, 0.5, 0.7]",5625.6957532
355,12430,0.38370312500000003,-176.74711633118218,,True,False,,"[0.7343077125616226, 0.16439594195818644, 0.1805478866196923]",5640.102862899999
356,12451,0.38346875,-38.2556400113128,16381.646484375,True,False,,"[0.5593433784746152, 0.49048280559047286, 0.44974058629186475]",5654.0310568
357,12487,0.383271875,-128.813971617193,,True,False,,"[0.1, 0.2, 0.3]",5670.3805821000005
358,12513,0.382934375,-131.32781774070097,9608.2607421875,True,False,,"[0.3, 0.5, 0.7]",5683.891471700001
359,12549,0.382690625,-226.77662335268545,,True,False,,"[0.15987256567234848, 0.3283450785261951, 0.608272964800266]",5699.2777728
360,12579,0.382353125,-134.727130211599,6388.1435546875,True,False,,"[0.2860040157780769, 0.394091262709785, 0.6001710631733351]",5713.640870499999
361,12608,0.382071875,-2113.9833813326622,15468.30078125,False,False,event: Maximum voltage [V],"[0.1, 0.2, 0.3]",5729.5149602
362,12635,0.38180000000000003,-138.01878437251574,,True,False,,"[0.3, 0.5, 0.7]",5741.8075198999995
363,12653,0.381546875,-56.61128931793367,486.3678894042969,True,False,,"[0.7406405042679075, 0.5971428593232535, 0.5215964405979567]",5752.535119
